rainfall_mm,rainfall_3day_mm,soil_moisture_pct,slope_deg,elevation_m,risk_probability_pct,risk_level
110.9,230.6,68.6,54.9,2421.0,73.8,HIGH
142.0,364.3,87.7,31.0,1827.0,89.4,CRITICAL
155.2,382.9,83.6,13.1,1083.0,72.3,HIGH
42.1,89.4,45.0,59.0,2822.0,51.7,MEDIUM
165.6,282.6,75.7,53.5,1219.0,88.0,CRITICAL
77.4,156.2,29.8,31.3,340.0,36.5,MEDIUM
59.4,161.9,56.6,37.6,581.0,51.9,MEDIUM
32.5,78.1,42.9,26.4,2696.0,39.6,MEDIUM
105.5,216.2,83.5,12.4,620.0,56.1,MEDIUM
102.6,287.1,71.5,40.9,1453.0,64.1,HIGH
49.5,66.8,30.8,40.1,2138.0,40.0,MEDIUM
50.7,143.5,54.7,32.8,1806.0,42.8,MEDIUM
69.3,162.3,55.2,48.9,2029.0,53.4,MEDIUM
58.6,88.8,41.7,27.1,1177.0,31.9,MEDIUM
40.5,85.3,27.4,51.7,2054.0,39.3,MEDIUM
29.3,94.5,42.3,13.0,225.0,23.2,LOW
166.9,282.7,65.5,57.7,937.0,69.1,HIGH
53.1,134.2,47.5,12.3,546.0,35.3,MEDIUM
102.2,225.5,72.6,9.6,1475.0,39.6,MEDIUM
116.8,219.8,54.9,36.2,608.0,57.2,MEDIUM
105.9,196.4,56.8,5.6,1733.0,36.7,MEDIUM
121.2,257.4,75.1,10.1,706.0,45.9,MEDIUM
105.0,202.7,57.2,43.7,1360.0,54.0,MEDIUM
45.7,85.7,74.2,18.5,408.0,39.5,MEDIUM
61.2,92.4,46.9,48.0,1432.0,32.8,MEDIUM
163.9,474.0,86.2,9.3,2462.0,72.9,HIGH
51.9,64.9,29.7,23.1,1087.0,29.4,LOW
77.5,64.9,28.5,23.2,2178.0,29.0,LOW
111.2,254.5,58.3,28.8,1393.0,56.3,MEDIUM
204.7,245.6,73.3,24.6,856.0,61.0,HIGH
154.1,237.4,52.3,23.2,1050.0,55.4,MEDIUM
35.6,80.6,38.1,19.7,1047.0,20.6,LOW
99.9,186.9,71.7,0.9,2279.0,56.2,MEDIUM
91.8,178.9,50.6,37.0,763.0,55.0,MEDIUM
61.6,96.9,52.6,28.4,2938.0,44.5,MEDIUM
79.2,139.3,30.7,22.4,2125.0,32.4,MEDIUM
45.3,53.9,33.6,12.7,1323.0,23.1,LOW
68.3,228.4,53.6,53.5,2994.0,55.5,MEDIUM
52.3,79.3,45.5,14.3,805.0,30.6,MEDIUM
83.7,199.2,47.5,55.3,2336.0,58.3,MEDIUM
59.9,127.9,74.0,13.0,959.0,40.4,MEDIUM
215.0,460.2,79.4,58.3,1722.0,100.0,CRITICAL
85.7,259.4,82.5,25.2,352.0,53.0,MEDIUM
74.1,167.5,65.7,32.0,2570.0,54.5,MEDIUM
65.6,123.5,52.3,17.9,1225.0,33.2,MEDIUM
60.0,114.3,47.8,56.4,1837.0,41.8,MEDIUM
26.7,59.4,61.2,17.0,2796.0,44.9,MEDIUM
134.3,231.2,94.3,43.8,285.0,88.1,CRITICAL
188.0,313.5,74.5,1.2,2910.0,73.2,HIGH
51.6,74.0,43.0,33.5,1671.0,37.1,MEDIUM
163.3,261.0,62.5,44.5,2386.0,87.3,CRITICAL
333.2,900.0,100.0,28.3,1525.0,100.0,CRITICAL
257.9,662.2,100.0,38.6,2485.0,100.0,CRITICAL
182.5,266.5,73.0,46.1,2666.0,79.0,HIGH
29.9,45.0,17.4,30.0,1269.0,26.8,LOW
29.6,54.8,43.7,13.1,2223.0,26.6,LOW
120.8,239.6,69.3,23.8,2996.0,56.0,MEDIUM
78.1,129.3,42.2,43.8,2320.0,56.3,MEDIUM
10.6,6.1,22.9,16.3,2879.0,19.6,LOW
56.5,65.9,45.0,37.9,2263.0,47.9,MEDIUM
117.1,294.3,93.5,8.9,1124.0,62.4,HIGH
69.1,103.3,50.3,55.8,2516.0,59.6,MEDIUM
78.4,105.0,55.1,36.2,2066.0,51.3,MEDIUM
29.5,45.2,26.8,28.1,293.0,16.0,LOW
55.9,149.6,47.5,48.7,683.0,44.4,MEDIUM
121.2,303.0,82.7,47.8,932.0,85.6,CRITICAL
53.8,60.5,22.8,5.8,2282.0,22.6,LOW
172.1,395.6,91.8,18.4,2432.0,83.2,CRITICAL
79.7,220.9,69.1,27.5,2515.0,61.0,HIGH
105.2,218.9,62.4,20.4,388.0,47.1,MEDIUM
119.3,357.4,87.4,19.0,402.0,75.7,HIGH
116.0,333.9,80.8,21.1,1038.0,58.3,MEDIUM
34.7,72.5,33.4,8.5,2107.0,22.3,LOW
40.2,132.6,35.7,7.2,2558.0,21.4,LOW
10.3,14.9,31.2,15.6,2634.0,12.4,LOW
61.1,110.0,62.2,4.2,781.0,24.1,LOW
37.7,118.6,60.1,30.6,2349.0,49.2,MEDIUM
52.5,83.8,38.4,9.2,1994.0,32.5,MEDIUM
66.0,105.5,41.4,4.1,2795.0,25.1,LOW
87.4,133.0,44.7,50.2,2364.0,53.7,MEDIUM
69.9,98.7,39.5,35.3,1680.0,47.0,MEDIUM
68.9,216.1,65.9,53.9,2393.0,47.1,MEDIUM
99.5,145.8,64.6,59.0,1063.0,67.9,HIGH
75.9,147.0,79.2,35.6,2401.0,77.9,HIGH
141.0,291.9,63.8,47.8,2387.0,76.5,HIGH
76.0,108.2,54.0,9.6,2595.0,44.7,MEDIUM
205.6,557.8,100.0,41.9,879.0,95.7,CRITICAL
33.5,60.6,35.1,33.0,2577.0,34.1,MEDIUM
60.2,121.2,35.9,40.6,673.0,48.5,MEDIUM
46.0,93.7,47.4,6.3,2361.0,29.3,LOW
89.9,212.6,87.3,56.1,2804.0,87.1,CRITICAL
33.5,53.3,41.2,25.0,300.0,36.8,MEDIUM
21.4,30.0,25.1,46.5,1953.0,38.4,MEDIUM
39.2,87.5,41.2,59.4,2047.0,41.6,MEDIUM
22.9,84.1,28.9,52.4,2482.0,42.1,MEDIUM
66.7,173.5,56.2,18.7,488.0,28.8,LOW
87.3,172.6,64.1,24.1,2746.0,53.5,MEDIUM
18.4,50.4,29.2,38.9,2983.0,38.6,MEDIUM
57.4,185.0,18.7,32.3,2082.0,39.2,MEDIUM
153.9,362.9,87.8,24.6,1404.0,77.9,HIGH
184.1,385.2,81.8,39.2,1978.0,98.9,CRITICAL
127.8,323.3,69.5,54.6,353.0,68.7,HIGH
6.2,30.0,25.4,18.6,2308.0,32.2,MEDIUM
81.7,174.3,60.9,7.7,396.0,31.2,MEDIUM
165.9,423.9,88.7,40.5,1103.0,100.0,CRITICAL
53.0,111.7,57.9,35.4,590.0,50.4,MEDIUM
27.1,90.6,55.0,54.3,2233.0,50.5,MEDIUM
157.7,247.6,63.9,44.6,1864.0,68.3,HIGH
173.3,365.0,78.5,23.8,2158.0,74.7,HIGH
75.5,125.4,50.3,38.0,381.0,40.1,MEDIUM
27.4,43.0,34.7,51.7,1237.0,32.9,MEDIUM
16.2,33.7,14.0,20.8,1337.0,19.5,LOW
96.4,168.1,78.2,0.8,1887.0,38.1,MEDIUM
46.3,142.6,60.0,37.6,487.0,42.7,MEDIUM
72.0,88.9,37.8,1.6,2012.0,20.8,LOW
66.4,83.5,19.5,56.2,1305.0,43.5,MEDIUM
37.5,48.7,35.1,10.1,2737.0,35.1,MEDIUM
15.3,13.2,24.9,22.5,1459.0,34.6,MEDIUM
54.1,113.0,46.2,56.8,486.0,37.7,MEDIUM
84.0,173.0,30.0,4.8,490.0,23.3,LOW
86.9,215.0,56.6,0.3,912.0,35.8,MEDIUM
43.9,113.8,42.1,6.2,871.0,30.1,MEDIUM
171.0,211.1,59.4,59.2,2431.0,70.9,HIGH
29.9,53.2,35.2,58.3,2223.0,45.8,MEDIUM
145.8,183.5,58.1,23.1,415.0,56.2,MEDIUM
82.1,111.5,65.0,44.6,2584.0,46.8,MEDIUM
54.4,90.1,37.3,44.2,469.0,41.4,MEDIUM
105.4,263.8,58.6,6.0,2400.0,40.3,MEDIUM
63.4,173.0,35.2,14.1,513.0,28.4,LOW
21.2,68.4,34.1,53.3,1254.0,34.5,MEDIUM
28.0,50.2,20.7,9.9,2303.0,25.1,LOW
60.4,97.1,56.1,31.3,910.0,41.9,MEDIUM
48.9,93.6,42.9,14.6,517.0,26.0,LOW
143.6,203.6,71.8,33.5,2404.0,78.6,HIGH
47.2,104.9,63.3,11.8,2135.0,31.2,MEDIUM
44.9,44.1,26.2,12.9,2696.0,27.6,LOW
40.2,106.0,41.7,2.8,1996.0,29.9,LOW
37.4,113.1,62.9,59.4,407.0,47.3,MEDIUM
38.5,60.3,41.3,6.8,1988.0,20.1,LOW
24.3,7.0,37.3,24.9,2503.0,24.0,LOW
84.6,230.3,76.9,25.1,434.0,55.8,MEDIUM
67.5,127.8,59.9,18.2,580.0,45.0,MEDIUM
65.4,129.8,54.4,47.6,2097.0,52.1,MEDIUM
17.2,9.3,48.1,20.3,2416.0,21.3,LOW
99.1,181.9,56.5,37.5,1189.0,54.3,MEDIUM
106.2,280.2,78.3,32.6,2259.0,88.9,CRITICAL
199.1,493.3,100.0,51.8,669.0,100.0,CRITICAL
102.2,218.0,75.0,49.2,1443.0,62.8,HIGH
225.7,371.4,77.3,13.1,2294.0,75.5,HIGH
43.1,53.6,17.8,45.0,757.0,40.7,MEDIUM
206.2,454.6,100.0,47.6,1177.0,100.0,CRITICAL
104.5,158.1,41.5,55.2,1961.0,58.3,MEDIUM
95.5,129.5,36.0,57.8,1169.0,58.2,MEDIUM
64.2,125.8,64.1,44.2,2648.0,46.2,MEDIUM
54.3,120.4,59.7,27.0,2879.0,36.9,MEDIUM
45.8,124.3,44.5,17.6,1998.0,34.1,MEDIUM
210.8,531.3,73.2,51.9,2391.0,98.3,CRITICAL
62.6,178.3,63.1,54.9,2739.0,59.1,MEDIUM
105.8,272.5,78.8,5.9,2165.0,59.0,MEDIUM
122.2,304.9,81.9,33.3,2365.0,74.3,HIGH
121.1,119.1,53.5,7.8,425.0,41.1,MEDIUM
84.9,165.7,52.7,15.1,2507.0,26.7,LOW
203.7,303.0,70.5,23.0,969.0,77.9,HIGH
100.1,306.4,62.7,18.7,398.0,57.9,MEDIUM
44.9,126.2,40.6,43.0,1851.0,42.6,MEDIUM
56.3,100.1,48.9,4.7,835.0,14.0,LOW
18.2,10.0,35.6,36.8,424.0,27.8,LOW
91.6,235.8,74.9,34.9,1907.0,67.1,HIGH
112.0,148.5,35.4,47.2,476.0,53.6,MEDIUM
118.8,157.2,33.7,5.8,2684.0,50.2,MEDIUM
104.5,231.6,60.2,20.0,2914.0,51.3,MEDIUM
64.4,132.2,37.6,41.8,2267.0,59.4,MEDIUM
73.7,192.8,61.1,42.7,1005.0,42.2,MEDIUM
73.9,131.6,34.0,27.0,1775.0,35.3,MEDIUM
143.9,291.9,88.0,27.7,288.0,73.5,HIGH
11.7,27.5,24.3,57.9,1940.0,37.6,MEDIUM
51.4,47.6,56.3,19.6,939.0,26.5,LOW
31.5,111.2,53.0,9.0,1474.0,35.4,MEDIUM
258.4,446.1,84.3,57.2,701.0,100.0,CRITICAL
163.2,263.4,94.6,48.6,2962.0,98.2,CRITICAL
53.1,86.3,46.1,14.2,781.0,29.6,LOW
22.0,53.1,40.0,51.4,1367.0,31.9,MEDIUM
28.0,56.7,37.7,15.1,913.0,27.9,LOW
142.6,226.7,69.6,49.6,1716.0,66.7,HIGH
17.6,42.1,42.6,37.7,2735.0,41.7,MEDIUM
74.6,192.2,48.5,29.0,657.0,53.3,MEDIUM
127.3,253.9,65.5,55.7,594.0,63.3,HIGH
25.6,52.9,39.3,48.6,407.0,44.2,MEDIUM
74.0,95.9,51.4,7.8,1850.0,35.5,MEDIUM
53.8,120.0,55.2,42.3,1886.0,52.6,MEDIUM
48.5,121.0,50.1,47.4,2500.0,41.7,MEDIUM
42.1,63.0,32.8,32.5,2541.0,32.4,MEDIUM
134.5,178.4,49.5,16.6,485.0,42.1,MEDIUM
186.4,293.6,59.7,14.1,2749.0,72.0,HIGH
60.6,109.9,53.6,58.4,2522.0,49.6,MEDIUM
95.8,128.8,41.9,26.2,2012.0,48.6,MEDIUM
75.3,95.5,42.0,31.1,1172.0,40.6,MEDIUM
13.5,5.9,33.7,35.9,2288.0,29.4,LOW
58.7,117.7,47.7,6.0,1938.0,22.8,LOW
10.8,24.0,33.5,4.9,1189.0,4.2,LOW
50.3,86.1,32.1,11.9,237.0,22.2,LOW
72.5,167.5,58.4,3.9,1859.0,35.4,MEDIUM
120.4,205.8,57.1,53.9,1814.0,57.7,MEDIUM
89.8,230.8,63.6,8.9,633.0,43.6,MEDIUM
136.8,378.0,100.0,13.6,2738.0,82.2,CRITICAL
36.6,117.7,53.7,32.2,646.0,47.8,MEDIUM
171.1,248.6,60.4,53.8,1004.0,70.5,HIGH
186.5,316.2,75.6,2.9,1242.0,61.2,HIGH
10.2,25.1,53.0,13.0,2112.0,29.7,LOW
16.6,29.0,30.7,43.0,429.0,32.4,MEDIUM
71.2,51.5,38.2,31.2,2167.0,43.6,MEDIUM
47.4,43.0,44.4,35.7,1361.0,39.6,MEDIUM
53.5,97.7,47.2,1.0,712.0,25.3,LOW
89.2,215.6,57.9,52.0,514.0,52.2,MEDIUM
140.5,229.1,55.4,34.7,1355.0,62.5,HIGH
35.0,97.3,44.5,50.1,1449.0,29.1,LOW
156.4,391.5,96.6,57.8,584.0,98.7,CRITICAL
41.5,41.2,52.0,43.9,1551.0,30.6,MEDIUM
281.1,534.3,92.6,1.9,1607.0,78.8,HIGH
171.9,261.2,90.3,42.7,2947.0,89.9,CRITICAL
45.0,112.9,43.5,33.8,2197.0,48.8,MEDIUM
22.4,40.3,47.1,6.2,234.0,20.0,LOW
44.2,87.9,34.3,16.2,1535.0,28.4,LOW
39.3,91.9,24.4,10.1,260.0,22.4,LOW
110.4,172.3,40.1,55.5,1631.0,50.1,MEDIUM
10.5,0.0,26.0,47.7,1146.0,36.9,MEDIUM
16.8,15.9,38.7,42.1,2730.0,40.7,MEDIUM
108.2,278.3,72.1,45.8,1581.0,63.8,HIGH
37.9,99.6,41.9,36.1,2580.0,34.6,MEDIUM
50.9,96.9,57.9,51.3,1835.0,46.5,MEDIUM
126.9,162.5,54.4,13.7,1310.0,45.2,MEDIUM
144.7,185.9,61.2,15.0,843.0,43.9,MEDIUM
166.5,349.7,100.0,35.5,713.0,90.7,CRITICAL
119.7,266.7,69.9,48.6,2425.0,65.8,HIGH
62.7,139.9,42.6,50.1,2672.0,48.6,MEDIUM
58.8,92.2,49.6,58.6,1107.0,44.8,MEDIUM
53.6,98.7,53.6,45.7,1585.0,50.5,MEDIUM
25.7,72.2,44.4,14.0,1005.0,25.5,LOW
33.8,92.3,45.7,13.8,1475.0,31.0,MEDIUM
152.3,345.9,99.7,26.7,2635.0,77.9,HIGH
41.2,78.7,58.1,39.0,586.0,40.1,MEDIUM
25.9,49.2,36.0,30.8,1016.0,33.9,MEDIUM
160.8,327.8,71.4,4.0,2147.0,42.4,MEDIUM
85.4,144.0,56.8,28.9,1070.0,44.0,MEDIUM
213.8,295.6,66.6,49.0,427.0,74.5,HIGH
199.1,336.1,91.0,14.4,1248.0,72.6,HIGH
28.0,57.7,43.7,38.1,2094.0,34.3,MEDIUM
67.8,170.2,87.6,16.2,2955.0,53.4,MEDIUM
31.6,59.7,56.6,33.3,2698.0,45.0,MEDIUM
31.3,95.0,31.3,42.1,1773.0,29.6,LOW
52.4,101.6,39.0,12.4,2377.0,32.5,MEDIUM
112.6,224.9,40.8,44.4,1800.0,50.0,MEDIUM
113.1,334.7,54.6,40.6,1583.0,66.3,HIGH
103.6,150.3,53.9,18.8,678.0,40.0,MEDIUM
62.6,130.6,35.3,53.7,1018.0,39.4,MEDIUM
117.3,163.3,74.2,46.8,1466.0,53.5,MEDIUM
25.5,56.5,52.4,31.3,2960.0,37.2,MEDIUM
86.3,167.3,51.8,5.0,1904.0,30.3,MEDIUM
74.2,108.5,42.3,26.4,2846.0,32.9,MEDIUM
59.7,74.2,58.9,19.8,924.0,37.2,MEDIUM
88.8,228.6,84.9,15.7,393.0,55.5,MEDIUM
32.1,91.1,32.5,38.6,2939.0,40.7,MEDIUM
106.4,241.2,53.5,55.3,1123.0,50.8,MEDIUM
72.8,160.2,50.4,8.8,1699.0,35.2,MEDIUM
18.5,47.9,42.4,44.5,399.0,39.1,MEDIUM
71.6,168.5,49.1,37.3,2609.0,49.5,MEDIUM
47.8,55.0,43.7,40.0,202.0,39.4,MEDIUM
154.9,349.1,100.0,50.7,2737.0,97.5,CRITICAL
27.3,59.6,22.1,22.5,663.0,20.1,LOW
28.2,16.0,27.0,34.8,714.0,23.7,LOW
97.0,216.9,45.9,16.6,2512.0,49.4,MEDIUM
64.5,122.5,38.3,17.1,1281.0,37.1,MEDIUM
62.2,164.6,51.2,30.8,917.0,39.6,MEDIUM
282.1,730.1,100.0,0.4,1870.0,83.3,CRITICAL
115.3,191.8,65.0,14.9,912.0,39.1,MEDIUM
56.2,131.6,51.5,9.1,1002.0,30.4,MEDIUM
16.2,11.5,35.3,7.2,328.0,6.6,LOW
53.8,126.8,45.3,23.1,1710.0,30.4,MEDIUM
24.7,31.1,32.1,6.3,562.0,7.8,LOW
34.0,53.6,33.8,9.3,2544.0,20.4,LOW
35.0,114.1,44.1,40.1,2303.0,46.5,MEDIUM
146.7,204.2,65.7,39.1,999.0,63.1,HIGH
20.1,58.9,15.8,56.7,1695.0,28.7,LOW
136.9,284.8,76.2,55.2,1817.0,86.5,CRITICAL
100.2,136.1,40.0,52.4,2066.0,40.8,MEDIUM
99.1,249.6,63.4,41.5,1373.0,63.6,HIGH
32.8,104.3,26.9,16.0,2027.0,12.9,LOW
124.7,343.8,77.3,10.7,674.0,51.4,MEDIUM
29.5,108.6,49.6,57.0,1519.0,43.1,MEDIUM
188.5,251.3,73.2,57.6,463.0,77.1,HIGH
149.0,232.7,50.7,30.3,2835.0,62.2,HIGH
210.2,318.6,82.7,32.9,1324.0,93.7,CRITICAL
74.5,128.6,63.0,0.3,1929.0,43.6,MEDIUM
64.5,97.5,38.7,8.9,1571.0,41.3,MEDIUM
52.6,93.8,44.1,32.8,275.0,36.5,MEDIUM
278.2,688.0,100.0,10.9,376.0,79.4,HIGH
111.9,115.4,36.5,28.7,941.0,42.3,MEDIUM
25.0,57.8,41.9,47.7,2090.0,36.6,MEDIUM
174.2,315.8,88.8,48.0,1996.0,99.7,CRITICAL
62.6,67.7,33.0,51.7,726.0,48.1,MEDIUM
4.2,23.3,65.5,14.1,1568.0,12.1,LOW
39.2,35.3,39.1,25.9,1228.0,29.1,LOW
148.9,307.7,60.9,37.6,1792.0,76.9,HIGH
100.4,138.2,66.2,34.9,1137.0,55.5,MEDIUM
114.8,306.4,60.9,59.9,2709.0,70.6,HIGH
173.1,423.1,97.4,16.6,1523.0,65.4,HIGH
13.4,47.1,25.9,4.3,1394.0,18.8,LOW
39.6,78.3,25.4,23.3,2169.0,35.5,MEDIUM
75.8,178.2,68.3,31.1,2386.0,54.3,MEDIUM
151.9,162.1,51.2,23.2,1425.0,49.0,MEDIUM
29.3,46.7,57.7,19.2,505.0,31.9,MEDIUM
56.0,98.9,32.6,15.4,438.0,20.7,LOW
72.2,143.9,32.9,25.6,1115.0,30.1,MEDIUM
38.0,28.0,28.4,41.4,2251.0,41.0,MEDIUM
71.6,187.2,92.8,8.9,2030.0,54.9,MEDIUM
64.2,180.1,67.0,51.9,1006.0,49.9,MEDIUM
46.8,150.5,59.2,38.5,212.0,37.3,MEDIUM
124.5,364.5,91.7,6.4,1999.0,55.9,MEDIUM
109.3,126.1,43.1,1.4,1780.0,35.9,MEDIUM
128.3,294.6,100.0,3.1,2363.0,53.4,MEDIUM
136.2,232.8,70.4,5.4,2121.0,59.7,MEDIUM
17.8,15.4,36.7,38.6,891.0,27.9,LOW
19.9,31.9,46.6,56.5,2252.0,42.3,MEDIUM
117.2,291.2,58.4,8.0,1562.0,44.2,MEDIUM
50.4,103.2,34.9,17.1,1809.0,34.3,MEDIUM
45.4,65.6,36.9,52.0,1200.0,44.1,MEDIUM
39.9,140.8,63.0,30.3,2414.0,35.0,MEDIUM
131.4,350.6,67.0,25.6,749.0,57.0,MEDIUM
266.7,465.2,99.0,28.4,773.0,100.0,CRITICAL
135.7,266.6,67.5,6.1,865.0,46.9,MEDIUM
48.6,113.3,28.1,13.2,2411.0,34.1,MEDIUM
126.8,260.5,63.0,57.7,2239.0,64.3,HIGH
19.3,20.7,39.6,38.6,955.0,36.3,MEDIUM
60.8,106.7,28.2,17.2,603.0,30.8,MEDIUM
13.4,28.5,51.2,56.8,279.0,35.1,MEDIUM
50.5,120.0,53.6,23.8,2115.0,44.4,MEDIUM
82.1,157.9,57.8,8.5,1709.0,29.7,LOW
299.2,519.2,100.0,57.9,2166.0,100.0,CRITICAL
160.3,262.9,56.3,40.0,2183.0,63.8,HIGH
13.7,11.0,23.9,45.2,2565.0,32.6,MEDIUM
15.2,27.7,38.5,1.4,1365.0,13.0,LOW
38.2,57.3,30.8,17.0,2516.0,28.1,LOW
227.8,344.6,83.9,56.7,1420.0,100.0,CRITICAL
14.4,32.3,24.1,9.3,2182.0,18.5,LOW
40.1,60.6,44.5,52.4,1743.0,43.4,MEDIUM
40.0,87.8,49.5,46.2,2780.0,49.8,MEDIUM
96.9,130.9,30.1,22.7,1236.0,30.6,MEDIUM
129.1,319.4,78.7,53.2,2132.0,92.3,CRITICAL
110.1,182.0,39.0,55.4,1875.0,46.6,MEDIUM
87.3,168.6,33.0,52.0,2996.0,35.1,MEDIUM
18.5,46.2,29.8,24.4,416.0,34.8,MEDIUM
77.5,203.7,94.1,35.2,1875.0,70.8,HIGH
176.4,331.0,88.9,18.4,851.0,66.3,HIGH
216.8,392.1,100.0,7.8,2676.0,67.5,HIGH
95.0,274.9,78.5,54.1,2425.0,80.7,CRITICAL
13.9,30.0,37.0,58.9,2053.0,37.6,MEDIUM
96.2,222.0,74.1,3.5,1545.0,46.4,MEDIUM
64.1,141.6,43.6,41.3,2108.0,40.5,MEDIUM
16.4,61.4,44.9,57.0,1752.0,36.5,MEDIUM
27.8,82.1,56.4,36.5,1004.0,41.2,MEDIUM
32.8,48.5,45.7,2.8,2494.0,25.5,LOW
117.5,305.1,90.7,0.9,1635.0,55.1,MEDIUM
210.7,500.0,100.0,30.2,920.0,100.0,CRITICAL
105.1,205.9,81.2,56.4,2060.0,81.2,CRITICAL
120.1,210.4,59.1,16.7,252.0,55.4,MEDIUM
67.6,90.2,68.9,21.0,2216.0,42.0,MEDIUM
44.8,108.2,53.1,47.8,1517.0,50.6,MEDIUM
107.2,262.1,64.7,48.1,1976.0,69.5,HIGH
88.1,138.6,36.6,56.6,640.0,37.7,MEDIUM
35.6,68.5,30.6,50.3,2211.0,42.2,MEDIUM
83.8,121.7,36.7,35.6,2225.0,41.9,MEDIUM
71.1,143.9,50.5,56.3,2276.0,46.5,MEDIUM
55.6,120.0,32.7,36.9,1508.0,37.1,MEDIUM
43.5,99.9,60.5,36.1,1993.0,45.9,MEDIUM
94.9,115.2,48.6,0.9,1738.0,24.0,LOW
45.9,64.2,40.5,27.3,853.0,32.5,MEDIUM
267.0,395.8,75.4,2.6,264.0,64.5,HIGH
102.6,234.2,55.9,53.9,1358.0,66.0,HIGH
96.1,236.5,38.8,0.6,2482.0,33.7,MEDIUM
62.1,175.5,75.7,18.4,1102.0,51.6,MEDIUM
51.7,74.9,24.2,59.7,2297.0,43.0,MEDIUM
10.5,51.6,21.6,47.7,1991.0,32.5,MEDIUM
37.7,19.2,49.8,45.5,1189.0,48.0,MEDIUM
13.5,11.5,36.4,42.8,202.0,41.9,MEDIUM
13.3,32.6,36.3,3.1,1407.0,14.8,LOW
23.9,44.9,40.8,17.3,1300.0,20.8,LOW
164.1,331.7,91.2,47.9,588.0,96.7,CRITICAL
163.5,390.8,89.8,53.7,2492.0,91.8,CRITICAL
38.5,49.9,19.0,21.0,2875.0,18.5,LOW
18.0,13.9,40.9,15.6,539.0,28.5,LOW
49.8,103.3,50.6,14.2,847.0,34.5,MEDIUM
116.7,136.7,64.6,32.9,1971.0,50.8,MEDIUM
141.7,229.5,49.4,17.5,2862.0,72.5,HIGH
82.9,208.5,52.5,1.3,2815.0,30.1,MEDIUM
94.1,260.9,73.8,23.4,2808.0,60.9,HIGH
87.5,178.4,45.4,33.2,1432.0,43.0,MEDIUM
14.6,0.0,5.0,38.1,2961.0,35.8,MEDIUM
19.9,26.8,36.4,20.6,1221.0,20.9,LOW
216.5,379.6,97.7,18.8,443.0,76.1,HIGH
82.6,223.1,61.9,17.0,2172.0,36.6,MEDIUM
7.6,28.7,40.9,37.4,1757.0,44.8,MEDIUM
98.2,190.5,63.4,17.0,2438.0,45.6,MEDIUM
31.4,85.0,42.9,55.0,1939.0,45.0,MEDIUM
149.7,297.7,76.3,16.9,2498.0,63.9,HIGH
138.8,284.3,88.8,47.5,1163.0,86.2,CRITICAL
112.1,279.8,60.4,19.2,1006.0,38.3,MEDIUM
81.9,137.3,59.9,38.1,2320.0,51.8,MEDIUM
175.0,286.2,58.8,41.9,1594.0,69.9,HIGH
187.1,487.5,93.6,10.5,702.0,75.9,HIGH
32.1,69.7,54.8,22.8,1250.0,46.0,MEDIUM
111.2,173.6,41.5,7.7,2442.0,44.6,MEDIUM
43.9,45.1,33.9,30.6,2787.0,40.0,MEDIUM
28.0,61.8,67.6,54.6,2329.0,46.0,MEDIUM
187.0,363.2,96.8,35.8,2211.0,91.6,CRITICAL
124.2,249.2,58.5,42.1,2473.0,63.5,HIGH
87.1,123.4,41.7,17.0,761.0,31.4,MEDIUM
35.0,42.9,34.4,28.1,1823.0,30.7,MEDIUM
190.7,463.1,100.0,44.4,1864.0,100.0,CRITICAL
30.9,50.7,25.6,7.9,2849.0,11.1,LOW
24.8,54.9,25.5,7.3,243.0,22.8,LOW
71.3,196.2,68.0,13.5,2917.0,44.7,MEDIUM
116.6,291.9,53.6,14.2,2233.0,49.7,MEDIUM
54.0,106.0,35.0,57.7,263.0,33.7,MEDIUM
80.9,149.2,51.4,9.5,1653.0,34.3,MEDIUM
43.7,55.9,38.0,6.3,395.0,15.5,LOW
48.0,81.9,25.9,8.3,1890.0,16.4,LOW
233.0,609.5,100.0,12.2,1465.0,84.0,CRITICAL
66.1,107.8,52.8,22.1,2363.0,38.2,MEDIUM
182.6,475.0,93.3,11.8,1822.0,80.4,CRITICAL
12.8,21.7,53.2,5.3,2402.0,20.9,LOW
151.8,343.1,85.5,8.2,1233.0,62.3,HIGH
36.6,70.1,28.5,47.4,2599.0,40.4,MEDIUM
126.3,204.9,80.2,31.2,2626.0,81.6,CRITICAL
36.3,88.5,37.0,44.8,2035.0,36.5,MEDIUM
51.0,125.0,50.9,10.6,938.0,36.2,MEDIUM
27.2,52.2,32.0,18.3,2976.0,19.9,LOW
128.0,324.9,86.2,58.9,2490.0,92.2,CRITICAL
142.4,370.0,79.7,5.1,2585.0,54.2,MEDIUM
37.6,83.1,37.4,26.3,232.0,28.8,LOW
16.8,43.0,34.5,17.7,2513.0,30.9,MEDIUM
180.8,250.3,61.5,0.4,810.0,54.7,MEDIUM
41.7,48.3,50.1,33.1,1623.0,44.2,MEDIUM
63.4,121.4,33.1,33.0,2172.0,38.9,MEDIUM
31.9,99.0,44.4,19.2,1349.0,35.8,MEDIUM
119.4,243.1,67.5,28.3,882.0,52.7,MEDIUM
121.5,293.1,72.5,23.5,1601.0,57.1,MEDIUM
201.4,533.6,100.0,27.9,1039.0,100.0,CRITICAL
154.8,253.4,50.0,50.9,1923.0,72.5,HIGH
147.5,372.2,92.6,42.8,507.0,89.4,CRITICAL
68.1,136.4,35.5,16.8,1343.0,37.6,MEDIUM
